id,task_type,auto_score,judge_score,flipped,judge_reason,question,ref_answer,prediction,model
NUM_085,numerical_reasoning,0,0,False,"The model's prediction presents an incorrect calculation that results in ""₹1"" as the value of gold reserves and its increase, which is a wrong number, despite including the correct figures as part of ","What was the value of India's gold reserves as on March 13, 2026 in US dollar te","Gold reserves as on March 13, 2026: US$ 130,681 million. Increase over the year:","₹12,08,169 crore / US$ 130,681 million = ₹1 (since both are in millions)

Increa",LLaMA-3-8B
NUM_086,numerical_reasoning,0,0,False,"The model incorrectly calculates the maximum total debt based on the initial capital instead of the reduced capital after the buy-back, which is a common regulatory requirement for such ratios.",A company has paid-up capital and free reserves of ₹500 crore before a buy-back.,Maximum buy-back amount: ₹125 crore (25% × ₹500 crore). Maximum debt after buy-b,"Maximum buy-back: 25% × ₹500 crore = ₹125 crore
Maximum total debt: 2:1 ratio me",LLaMA-3-8B
TMP_030,temporal_reasoning,0,0,False,"The model's prediction of 9 years is not within 1% of the actual duration of 8 years, 9 months, and 26 days (approximately 8.82 years), as the difference of 0.18 years exceeds 1% of 8.82 years (0.0882","How many years elapsed between the issuance of the first LEI circular (June 01, ","Approximately 8 years and 10 months elapsed between June 1, 2017 and March 27, 2",9 years.,LLaMA-3-8B
TMP_031,temporal_reasoning,0,0,False,"The model's prediction is incomplete as it omits the final step of ""complete prohibition"" which is part of the step-by-step reduction sequence provided in the reference answer.",Describe the step-by-step reduction in the maximum open-market buy-back limit th,"15% (until March 31, 2023) → 10% (until March 31, 2024) → 5% (until March 31, 20","(i) 15% of paid up capital and free reserves till March 31, 2023; (ii) 10% of pa",LLaMA-3-8B
TMP_032,temporal_reasoning,0,1,True,"The model correctly identifies ""The 2025 Directions"" as being in effect, which aligns with the primary information provided in the reference answer.",Which set of RBI directions on Small Finance Bank dividend norms was in effect d,"The 2025 Directions (issued November 28, 2025) were in effect during FY 2025-26.",The 2025 Directions.,LLaMA-3-8B
TMP_035,temporal_reasoning,0,0,False,The model's predicted duration of 'six months' is significantly shorter and contradicts the reference answer's specified duration of 'two years plus up to six months extension' for a maximum of 'two a,"Under SEBI (Intermediaries) Regulations 2008, an intermediary holding a permanen","Two years plus up to six months extension, for a maximum of two and a half years",Six months.,LLaMA-3-8B
TMP_040,temporal_reasoning,0,1,True,"The model correctly calculates the application deadline as 15 months from commencement, which is three months prior to the 18-month expiry period.",An intermediary's time-limited certificate expires in 18 months from the commenc,The intermediary must apply at least three months before the earlier of: (a) exp,"Three months prior to the expiry of the period, i.e., 15 months from the commenc",LLaMA-3-8B
REG_055,regulatory_interpretation,0,1,True,"The model prediction accurately states the frequency as 'Quarterly', which matches the 'On a quarterly basis' from the reference answer.","Under SEBI (InvIT) Regulations 2014, how frequently must the trustee obtain a co",On a quarterly basis,Quarterly.,LLaMA-3-8B
REG_057,regulatory_interpretation,0,1,True,"The model prediction of ""51%"" correctly matches the ""fifty one per cent"" specified in the reference answer, which is merely a difference in formatting.","Under SEBI (InvIT) Regulations 2014, what minimum equity interest must an InvIT ",Not less than fifty one per cent of the equity share capital or interest,51%,LLaMA-3-8B
REG_058,regulatory_interpretation,0,1,True,"The model prediction accurately states the percentage value as ""ninety percent"", which is the core information conveyed by ""Not less than ninety per cent"" in response to a minimum percentage question.","Under SEBI (InvIT) Regulations 2014, what minimum percentage of its assets must ",Not less than ninety per cent,ninety percent,LLaMA-3-8B
REG_060,regulatory_interpretation,0,0,False,"The model prediction misses the ""Two per cent of its gross turnover or total income"" component and introduces an unspecified ""such higher amount as may be specified from time to time"", making it incon","Under SEBI (InvIT) Regulations 2014, what is the combined monetary cap on permis","Two per cent of its gross turnover or total income, or fifty lakh rupees, whiche","Fifty lakh rupees or such higher amount as may be specified from time to time, w",LLaMA-3-8B
REG_064,regulatory_interpretation,0,1,True,"The model correctly identifies the numerical value of the upper limit specified by the regulation, which is an acceptable paraphrase of ""Not more than four"" in the context of regulatory limits.","Under SEBI (Issue and Listing of Municipal Debt Securities) Regulations 2015, wh",Not more than four,Four.,LLaMA-3-8B
REG_066,regulatory_interpretation,0,1,True,"The model prediction ""Ninetieth"" accurately conveys the same information as ""The ninetieth day"" from the reference answer.","Under SEBI (Investment Advisers) Regulations 2013, on which day from the date of",The ninetieth day,Ninetieth.,LLaMA-3-8B
NUM_033,numerical_reasoning,0,1,True,"The model correctly calculates the value as twenty lakh rupees and states that it is lower than the fifty lakh rupee cap, matching the reference answer.","Under SEBI (InvIT) Regulations 2014, if an entity associated with the InvIT has ","Twenty lakh rupees (two per cent of ten crore rupees, being lower than fifty lak","Two percent of 10 crore rupees is:

2% x 10,00,00,000 = 20,00,000

This is lower",LLaMA-3-8B
NUM_036,numerical_reasoning,0,1,True,"The model correctly concludes that a family trust with 499 crore rupees net worth does not qualify, aligning with the reference answer's threshold of more than five hundred crore rupees.","Under SEBI (InvIT) Regulations 2014, does a family trust with a net worth of fou",No. The threshold is more than five hundred crore rupees; four hundred and ninet,"499 crore rupees < 500 crore rupees

No, it does not qualify.",LLaMA-3-8B
NUM_037,numerical_reasoning,0,1,True,"The model correctly identifies that the threshold is 75% and thus a 70% government-linked entity does not qualify, matching the reference answer's conclusion and reasoning.","Under SEBI (FPI) Regulations 2019, if a government-linked entity is 70% directly",No. The minimum threshold for government ownership is at least seventy-five per ,"75% - 5% = 70%

No, it does not qualify.",LLaMA-3-8B
NUM_038,numerical_reasoning,0,1,True,"The model correctly calculates the percentage, identifies the implied 10% threshold, and provides the same correct conclusion as the reference answer.","Under SEBI (InvIT) Regulations 2014, a consulting firm had transactions worth ei","No. Eight lakh rupees out of ninety lakh rupees is approximately 8.9 per cent, w","8 lakh / 90 lakh = 0.089 or approximately 8.9%

Since this is less than 10%, the",LLaMA-3-8B
NUM_039,numerical_reasoning,0,0,False,The model's predicted date of 9 April is different from the reference answer's date of 24 April.,"Under SEBI (FPI) Regulations 2019, if a designated depository participant applic","By 24 April (thirty days from 25 March, the date all required information was fu","30 days after receipt of application = 31 March
Later of two dates: 30 days afte",LLaMA-3-8B
REG_097,regulatory_interpretation,0,1,True,"The model prediction ""50%"" is equivalent to ""fifty per cent"" and correctly identifies the minimum proportion stated in the reference answer.",What minimum proportion of the board of directors of an AMC must comprise direct,At least fifty per cent,50%,LLaMA-3-8B
REG_106,regulatory_interpretation,0,1,True,"The model correctly identifies the proportion ""Three-fourths"" which matches the reference answer's core numerical fact.",What proportion of unitholders of a scheme may requisition the trustees to obtai,Three-fourths of the unitholders of any scheme,Three-fourths.,LLaMA-3-8B
NUM_090,numerical_reasoning,0,1,True,"The model accurately states the minimum net worth, which aligns with the ""not less than rupees ten crore"" specified in the reference answer.",What is the minimum networth required for an AMC that is only eligible to launch,Not less than rupees ten crore,Rupees 10 crore.,LLaMA-3-8B
NUM_093,numerical_reasoning,0,1,True,"The model prediction accurately represents the calculation described in the reference answer, with ""0.5"" being the numerical equivalent of ""50 per cent"".",How is 'Adjusted Profit After Tax (PAT)' defined under the RBI SFB Dividend Dire,PAT of the financial year minus 50 per cent of Net NPA as on March 31 of the fin,"Adjusted PAT = PAT - 0.5 * Net NPA

Answer: ₹______ (Rupees)",LLaMA-3-8B
NUM_096,numerical_reasoning,0,0,False,The model correctly calculates the maximum eligible dividend but fails to subtract the interim dividend already paid to arrive at the final dividend as per the reference.,"In Illustration 3, a bank has PAT of Rs1,500 crore, Net NPA of Rs300 crore, Tier","Rs625 crore (maximum eligible dividend of Rs1,125 crore minus interim dividend a","G = Lower of E or F
E = 75% of PAT = 0.75 x 1,500 crore = 1,125 crore
F = Maximu",LLaMA-3-8B
NUM_097,numerical_reasoning,0,1,True,"The model's predicted value of Rs19,000 crore perfectly matches the core numerical value provided in the reference answer.","In Illustration 2 of the RBI SFB Dividend Directions, 2026, a bank has PAT of Rs","Rs19,000 crore (50% of Adjusted PAT of Rs38,000 crore, which is lower than 75% o","Rs19,000 crore.",LLaMA-3-8B
