id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason,judge_input_truncated
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the standard investment limit for debt instruments issued by a single issuer, and under what approval can it be extended to 12% of NAV?",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,"The standard limit is 10% of the scheme’s NAV, and it can be raised to 12% of NAV only with the prior approval of the asset‑management company’s Board of Trustees and Board of Directors.",1,1,The model prediction accurately reflects the standard investment limit and the conditions under which it can be extended to 12% of NAV as per the Seventh Schedule of SEBI (Mutual Funds) Regulations.,0
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor are absolutely prohibited for mutual fund investment under the Seventh Schedule?,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of the sponsor,"Unlisted securities of an associate or group company of the sponsor, and securities issued by way of private placement by an associate or group company of the sponsor.",1,1,The model prediction accurately reflects the categories of securities prohibited for mutual fund investment as per the Seventh Schedule.,0
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securities of group companies of the sponsor?,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 % of the scheme’s net assets.,1,1,The model prediction correctly states the maximum investment limit as 25% of the scheme's net assets.,0
REG_116,regulatory_interpretation,easy,"What is the maximum combined ownership stake that all schemes of a mutual fund may hold in any single company, in terms of paid-up capital carrying voting rights?",Not more than ten per cent of any company's paid up capital carrying voting rights,Ten percent of the company’s paid‑up capital carrying voting rights.,1,1,The model prediction matches the reference answer's maximum combined ownership stake limit.,0
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between schemes of the same mutual fund be conducted?,At the prevailing market price for quoted instruments on spot basis,"At the prevailing market price for quoted instruments, on a spot‑basis.",1,1,"The model prediction accurately reflects the reference answer, maintaining the essential fact that inter-scheme transfers must be conducted at the prevailing market price for quoted instruments on a s",0
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one AMC's management may collectively make in other mutual funds?,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5 % of the mutual fund’s net asset value.,1,1,The model prediction correctly states the maximum aggregate inter-scheme investment as 5% of the mutual fund’s net asset value.,0
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme may make in equity shares and equity related instruments of any single entity, and which types of schemes are exempt from this limit?","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","A mutual fund scheme may invest up to **10 % of its NAV** in the equity shares or equity‑related instruments of any single entity. This 10 % cap does **not apply** to **index funds, exchange‑traded funds (ETFs), and sector‑ or industry‑specific schemes**.",1,1,The model prediction accurately reflects the maximum investment limit and the exemptions as per the Seventh Schedule.,0
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations, and what are the two quantitative limits on such borrowing?","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net assets of the scheme; duration shall not exceed six months","To meet temporary liquidity needs for repurchasing or redeeming units or paying interest or dividends to unitholders; and it may not exceed (i) 20 % of the scheme’s net assets, and (ii) a borrowing period of six months.",1,1,The model prediction accurately reflects the purpose and quantitative limits of borrowing under SEBI (Mutual Funds) Regulations.,0
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mutual Funds) Regulations?,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No. A fund of funds scheme is prohibited from investing in any other fund of funds scheme.,1,1,"The model prediction correctly states that a fund of funds scheme is prohibited from investing in any other fund of funds scheme, aligning with SEBI regulations.",0
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units — both the overall cap and the cap for units issued by a single InvIT issuer?,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,"- Overall cap: no more than 10% of the scheme’s NAV in InvIT units.  
- Single‑issuer cap: no more than 5% of the scheme’s NAV in units of any one InvIT issuer.",1,1,The model prediction accurately reflects the reference answer's investment limits for NAV-based mutual fund scheme investments in InvIT units.,0
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as trustee of any mutual fund?",No. An AMC shall not act as a trustee of any mutual fund.,No. An AMC may not act as a trustee of any mutual fund.,1,1,The model prediction correctly paraphrases the final value of the reference answer.,0
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may engage in under the post-2011 SEBI (Mutual Funds) Regulations?,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, insurance funds, pension funds, provident funds, and certain foreign portfolio investors)","The AMC may only carry out management and advisory services for pooled assets (e.g., offshore, insurance, pension, provident funds or eligible foreign portfolio investors) and is prohibited from undertaking any other business activity that would conflict with its mutual‑fund activities.",1,1,The model prediction accurately paraphrases the primary restriction on additional business activities for an AMC as per the post-2011 SEBI (Mutual Funds) Regulations.,0
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required before a director of an AMC can be appointed?",Prior approval of the trustees,The trustees’ prior approval is required.,1,1,"The model prediction correctly identifies that the trustees' prior approval is required before appointing a director of an AMC under SEBI (Mutual Funds) Regulations, 1996.",0
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, unit holder servicing, and investment operations — outside India?","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.","No; it is prohibited from conducting any operations—including trading, unit‑holder servicing, or investment activities—outside India.",1,1,"The model prediction correctly states that an AMC is prohibited from conducting any operations outside India, aligning with Regulation 25(18).",0
