id,task_type,difficulty,question,ref_answer,prediction,strict_correct,judge_verdict,judge_reason
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mu,Silver or silver related instruments,"The SEBI (Mutual Funds) (Third Amendment) Regulations, 2021 (w.e.f. 08-12-2021), added 'silver or silver related instruments' as a new permissible asset class to the definition of 'mutual fund'.",1,1,"The model prediction correctly identifies 'silver or silver related instruments' as a new asset class added by SEBI's Third Amendment Regulations, 2021."
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the stand",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,The standard investment limit for debt instruments issued by a single issuer is 10% of the NAV. It can be extended to 12% with the prior approval of the Board of Trustees and Board of Directors of the asset management company.,1,1,"The model prediction correctly states the standard investment limit for debt instruments issued by a single issuer as 10% of the NAV, which can be extended to 12% with prior approval, aligning with th"
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of the sponsor,Unlisted securities and securities issued by way of private placement by an associate or group company of the sponsor.,1,1,The model prediction correctly identifies the two categories of securities as unlisted securities and securities issued by private placement by an associate or group company of the sponsor.
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securitie,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 per cent of the net assets.,1,1,The model prediction matches the reference answer's maximum investment limit in listed securities for mutual fund schemes.
REG_116,regulatory_interpretation,easy,What is the maximum combined ownership stake that all schemes of a mutual fund m,Not more than ten per cent of any company's paid up capital carrying voting rights,10%,0,1,The model prediction matches the reference answer's maximum combined ownership stake limit.
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between sch,At the prevailing market price for quoted instruments on spot basis,At the prevailing market price for quoted instruments on spot basis.,1,1,The model prediction accurately reflects the requirement for inter-scheme transfers of quoted securities to be conducted at the prevailing market price for quoted instruments on spot basis.
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5% of the net asset value of the mutual fund.,1,1,The model prediction correctly states the maximum aggregate inter-scheme investment as 5% of the net asset value of the mutual fund.
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme ","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","The maximum investment a mutual fund scheme may make in equity shares and equity related instruments of any single entity is 10 per cent of its NAV. Index funds, exchange traded funds, and sector or industry specific schemes are exempt from this limit.",1,1,"The model prediction correctly states the maximum investment limit as 10 per cent of NAV for mutual funds in equity shares and equity-related instruments of any single entity, and correctly notes the "
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations,","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net assets of the scheme; duration shall not exceed six months","A mutual fund may borrow under SEBI (Mutual Funds) Regulations to meet temporary liquidity needs for the purpose of repurchase, redemption of units, or payment of interest or dividend to unitholders. The two quantitative limits are: (1) the borrowing shall not exceed 20 per cent of the net asset of ",1,1,The model prediction accurately reflects the purpose and quantitative limits for borrowing under SEBI (Mutual Funds) Regulations.
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mu,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No.,1,1,The model correctly predicts that a fund of funds scheme cannot invest in another fund of funds scheme as per SEBI regulations.
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,A mutual fund scheme shall not invest more than 10% of its NAV in the units of InvIT (overall cap) and more than 5% of its NAV in the units of InvIT issued by a single issuer (single issuer cap).,1,1,The model prediction accurately reflects the investment limits for a mutual fund scheme in InvIT units as per the reference answer.
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as truste",No. An AMC shall not act as a trustee of any mutual fund.,No.,1,1,The model correctly identifies that an AMC cannot act as a trustee under Regulation 24 of SEBI (Mutual Funds) Regulations.
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may eng,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, insurance funds, pension funds, provident funds, and certain foreign portfolio investors)","The primary restriction is that the asset management company (AMC) shall not undertake any business activities other than in the nature of management and advisory services provided to pooled assets, including offshore funds, insurance funds, pension funds, provident funds, or such categories of fore",1,1,The model prediction accurately paraphrases the primary restriction on additional business activities for an AMC as stated in the reference answer.
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required be",Prior approval of the trustees,Trustees.,0,1,"The model correctly identifies that prior approval of the trustees is required under SEBI (Mutual Funds) Regulations, 1996."
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, ","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.",No.,1,1,"The model correctly interprets Regulation 25(18) as prohibiting an AMC from conducting operations, including trading, outside India."
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed direc,Within fifteen days of their appointment,Fifteen days of their appointment.,1,1,The model prediction matches the reference answer's timeframe for filing detailed bio-data of a newly appointed director.
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamen,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide unit holders an option to exit at the prevailing NAV without any exit load,"(i) A written communication about the proposed change must be sent to each unit holder and an advertisement issued in one English daily newspaper with nationwide circulation and in a regional language newspaper where the mutual fund's Head Office is situated.  
(ii) Unit holders must be given an opt",1,0,The model prediction omits the requirement to issue an advertisement in a regional language newspaper where the mutual fund's Head Office is situated.
