id,task_type,difficulty,question,ref_answer,prediction,correct
REG_135,regulatory_interpretation,medium,What are the minimum qualification requirements for an individual investment adv,"Under Regulation 7(1), an individual investment adviser must, at all times, hold either: (a) a graduate degree (or equivalent) from a recognized university or CFA Charter from the CFA Institute, combined with relevant NISM certification or certification from an NISM-accredited organization; or (c) a Post Graduate Program in Securities Market (Investment Advisory) or a Post Graduate Program in Financial Planning from NISM, or any other NISM program as specified by the Board.","An individual investment adviser must have either (a) a graduate degree or equivalent from a recognized university or institution, along with relevant certification from NISM or an accredited organization, or (c) a Post Graduate Program in the Securities Market (Investment Advisory) or Financial Pla",1
REG_136,regulatory_interpretation,easy,For how long is a certificate of registration granted to an investment adviser u,"The certificate of registration is valid till it is suspended or cancelled by the Board — it does not have a fixed expiry date. Under Regulation 10, the certificate remains in force indefinitely unless the Board suspends or cancels it.","The certificate of registration granted to an investment adviser under SEBI (Investment Advisers) Regulations, 2013, is valid until it is suspended or cancelled by the Board.",0
REG_137,regulatory_interpretation,medium,"Under SEBI IA Regulations, 2013, what dual threshold triggers the mandatory tran","An individual investment adviser must transition to non-individual status when either: (i) the number of clients exceeds 300 at any point of time, OR (ii) the fee collected during the financial year exceeds Rs 3 crore — whichever occurs earlier. Upon breaching the threshold, the IA must immediately intimate the Administration and Supervisory Body and initiate the transition process, and must apply for in-principle approval for non-individual registration within 3 months from the date the threshold is reached.","The dual threshold under SEBI IA Regulations, 2013, triggering the mandatory transition of an individual investment adviser (IA) to non-individual status is: (1) the number of clients exceeding 300 at any point in time, or (2) the fee collected during the financial year exceeding ₹3 crore, whichever",1
REG_138,regulatory_interpretation,easy,What is the maximum number of clients that a part-time investment adviser regist,"A part-time investment adviser shall not have more than seventy-five clients in total at any point in time, as provided under Regulation 13(h).",75,0
REG_139,regulatory_interpretation,easy,What is the general responsibility of an investment adviser towards its clients ,"Under Regulation 15(1), an investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as and when they arise.",An investment adviser shall act in a fiduciary capacity towards its clients and shall disclose all conflicts of interests as and when they arise.,1
REG_140,regulatory_interpretation,medium,"Can an investment adviser registered under SEBI IA Regulations, 2013 accept a co","No. Regulation 15(2) prohibits an investment adviser from receiving any consideration — whether by way of remuneration, compensation, or in any other form — from any person other than the client being advised, in respect of the underlying products or securities for which advice is provided. Accepting a commission from a mutual fund house (a third party) in respect of products recommended to clients would violate this prohibition.",No.,1
REG_141,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, if an investment adviser advised clients to buy","No, not immediately. Under Regulation 15(7), an investment adviser is prohibited from entering transactions on its own account contrary to client advice for 15 days from the day of advice. Even if the situation has changed within those 15 days, the adviser cannot act immediately — it must first give a revised assessment to clients at least 24 hours in advance before entering the contrary own-account transaction. So the adviser must provide the revised assessment and then wait at least 24 hours before selling from its own account.",No.,0
REG_142,regulatory_interpretation,medium,What six categories of client information must an investment adviser obtain from,"Under Regulation 16(a), an investment adviser must obtain: (i) age; (ii) investment objectives including the time horizon and purpose of investment; (iii) income details; (iv) existing investments and assets; (v) risk appetite and risk tolerance; and (vi) liability and borrowing details.","(i) Age  
(ii) Investment objectives including time for which they wish to stay invested, the purposes of the investment  
(iii) Income details  
(iv) Existing investments/assets  
(v) Risk appetite/tolerance  
(vi) Liability/borrowing details",1
REG_143,regulatory_interpretation,easy,For how long must an investment adviser preserve its records under SEBI IA Regul,"Under Regulation 19(2), all records must be maintained and preserved for a minimum period of five years. If records that are required to be duly signed are maintained in electronic form, they must be digitally signed.",A minimum period of five years. Such records maintained in electronic form shall be digitally signed.,1
REG_144,regulatory_interpretation,medium,What type of audit is required of an investment adviser under SEBI IA Regulation,"Under Regulation 19(3), an investment adviser must conduct a yearly compliance audit in respect of compliance with these regulations. The audit must be conducted by a member of the Institute of Chartered Accountants of India, Institute of Company Secretaries of India, or Institute of Cost Accountants of India. The adviser must also submit a report of the audit as specified by the Board.","An investment adviser is required to conduct a yearly audit for compliance with the regulations. It can be conducted by a member of the Institute of Chartered Accountants of India, the Institute of Company Secretaries of India, or the Institute of Cost Accountants of India.",1
REG_145,regulatory_interpretation,easy,What is the maximum time limit within which an investment adviser must redress i,"Under Regulation 21(1), an investment adviser must redress investor grievances promptly and not later than twenty-one calendar days from the date of receipt of the grievance.",21 calendar days from the date of receipt of the grievance.,1
REG_146,regulatory_interpretation,medium,"Can an individual investment adviser registered under SEBI IA Regulations, 2013 ","No on both counts. Under Regulation 22(1), an individual investment adviser is prohibited from providing distribution services. Under Regulation 22(2), the family of an individual investment adviser (which includes the spouse) cannot provide distribution services to the same clients advised by the individual investment adviser. Moreover, the individual investment adviser cannot provide advice to clients who are receiving distribution services from family members.","No, an individual investment adviser cannot provide distribution services to clients. Additionally, the adviser's spouse cannot provide distribution services to the same clients.",1
REG_147,regulatory_interpretation,hard,"Under SEBI IA Regulations, 2013, what are the four key conditions governing an i","Under Regulation 22A, implementation services may be provided subject to four conditions: (1) No consideration (commission, referral fees, or any indirect benefit) shall be received by the investment adviser or its group or family at any level for the implementation service; (2) Implementation services must be provided only through direct schemes/products in the securities market; (3) No implementation fees shall be charged from the client by the investment adviser, its group, or family; (4) The client is not under any obligation to avail the implementation services offered by the adviser.","1. Investment advisers must ensure no consideration, including commission or referral fees, is received directly or indirectly at their group or family level for the service.  
2. Implementation services must be provided only through direct schemes/products in the securities market.  
3. The investm",1
REG_148,regulatory_interpretation,medium,How much advance notice must SEBI give to an investment adviser before ordering ,"Under Regulation 24(1), the Board must give not less than ten days notice to the investment adviser before ordering an inspection. However, under Regulation 24(2), if the Board is satisfied that in the interest of investors no such notice should be given, it may by an order in writing direct that the inspection be taken up without notice — effectively enabling immediate inspections when investor interests so require.",SEBI must give not less than ten days' notice to an investment adviser before ordering an inspection. SEBI can dispense with this notice if it is satisfied that it is in the interest of the investors.,1
