id,task_type,difficulty,question,ref_answer,prediction,correct,model_version
TMP_049,temporal_reasoning,medium,"From which financial year do the RBI (Small Finance Banks - Prudential Norms on Declaration of Dividend) Directions, 2026 take effect, and which earlier circular do they repeal?","From Financial Year (FY) 2026-27; they repeal the circular dated November 28, 2025 (DO R.ACC.REC.118/21-02-067/2025-26)",FY 2026‑27; it repeals the earlier circular DO R.ACC.REC.118/21‑02‑067/2025‑26 dated 28 November 2025.,1,openai/gpt-oss-20b
TMP_050,temporal_reasoning,medium,"What key change did the SEBI (Mutual Funds) Amendment Regulations, 2012 make to the definition of 'advertisement'?",Replaced the enumeration of specific advertising media with a broader definition covering all forms of communication that may influence investment decisions of investors,"The 2012 amendment replaced the 1996 clause 2(b) that listed specific media (publications, signs, circulars, TV, radio, etc.) with a broader definition: “all forms of communication issued by or on behalf of the asset‑management company/mutual fund that may influence investment decisions of any inves",1,openai/gpt-oss-20b
TMP_051,temporal_reasoning,medium,What new asset class was added to the permissible investment universe in the 'mutual fund' definition by the SEBI (Mutual Funds) Third Amendment Regulations of December 2021?,Silver or silver related instruments,"Silver or silver‑related instruments, effective from 8 December 2021.",1,openai/gpt-oss-20b
REG_113,regulatory_interpretation,medium,"Under the Seventh Schedule of SEBI (Mutual Funds) Regulations, what is the standard investment limit for debt instruments issued by a single issuer, and under what approval can it be extended to 12% of NAV?",10% of NAV; may be extended to 12% with prior approval of both the Board of Trustees and the Board of Directors of the AMC,10 % of the scheme’s NAV; it may be raised to 12 % with prior approval of the asset‑management company’s Board of Trustees and Board of Directors.,1,openai/gpt-oss-20b
REG_114,regulatory_interpretation,medium,What two categories of securities of associate or group companies of the sponsor are absolutely prohibited for mutual fund investment under the Seventh Schedule?,Unlisted securities of an associate or group company of the sponsor; and securities issued by private placement by an associate or group company of the sponsor,"Unlisted securities of an associate or group company, and securities issued by way of private placement by an associate or group company.",1,openai/gpt-oss-20b
REG_115,regulatory_interpretation,easy,What is the maximum investment a mutual fund scheme may make in listed securities of group companies of the sponsor?,25 per cent of the net assets (with exceptions for equity oriented ETFs and index funds),25 % of the scheme’s net assets.,1,openai/gpt-oss-20b
REG_116,regulatory_interpretation,easy,"What is the maximum combined ownership stake that all schemes of a mutual fund may hold in any single company, in terms of paid-up capital carrying voting rights?",Not more than ten per cent of any company's paid up capital carrying voting rights,10 % of the company’s paid‑up capital carrying voting rights.,1,openai/gpt-oss-20b
REG_117,regulatory_interpretation,easy,On what price basis must inter-scheme transfers of quoted securities between schemes of the same mutual fund be conducted?,At the prevailing market price for quoted instruments on spot basis,At the prevailing market price on a spot basis.,1,openai/gpt-oss-20b
REG_118,regulatory_interpretation,medium,What is the maximum aggregate inter-scheme investment that all schemes under one AMC's management may collectively make in other mutual funds?,5 per cent of the net asset value of the mutual fund (this restriction does not apply to fund of funds schemes),5 % of the mutual fund’s net asset value.,1,openai/gpt-oss-20b
REG_119,regulatory_interpretation,medium,"Under the Seventh Schedule, what is the maximum investment a mutual fund scheme may make in equity shares and equity related instruments of any single entity, and which types of schemes are exempt from this limit?","10 per cent of NAV; index funds, exchange traded funds, and sector or industry specific schemes are exempt","10 % of the scheme’s NAV; exempt schemes are index funds, exchange‑traded funds and sector or industry‑specific schemes.",1,openai/gpt-oss-20b
REG_120,regulatory_interpretation,medium,"For what purpose may a mutual fund borrow under SEBI (Mutual Funds) Regulations, and what are the two quantitative limits on such borrowing?","To meet temporary liquidity needs for repurchase, redemption or payment of interest or dividend; borrowing shall not exceed 20 per cent of the net assets of the scheme; duration shall not exceed six months","To meet temporary liquidity needs for repurchase/redemption of units or payment of interest/dividend to unitholders.  
Limits: (1) borrowing ≤ 20 % of the scheme’s net assets; (2) borrowing period ≤ 6 months.",1,openai/gpt-oss-20b
REG_121,regulatory_interpretation,easy,May a fund of funds scheme invest in another fund of funds scheme under SEBI (Mutual Funds) Regulations?,No. A fund of funds scheme shall not invest in any other fund of funds scheme.,No. A fund‑of‑funds scheme is prohibited from investing in any other fund‑of‑funds scheme.,1,openai/gpt-oss-20b
REG_122,regulatory_interpretation,medium,What are the NAV-based investment limits for a mutual fund scheme in InvIT units — both the overall cap and the cap for units issued by a single InvIT issuer?,Not more than 10% of NAV overall; not more than 5% of NAV in units of a single InvIT issuer,"Overall cap: 10 % of NAV.  
Single‑issuer cap: 5 % of NAV.",1,openai/gpt-oss-20b
REG_123,regulatory_interpretation,easy,"Under Regulation 24 of SEBI (Mutual Funds) Regulations, may an AMC act as trustee of any mutual fund?",No. An AMC shall not act as a trustee of any mutual fund.,No. An AMC may not act as a trustee of any mutual fund.,1,openai/gpt-oss-20b
REG_124,regulatory_interpretation,medium,What is the primary restriction on additional business activities an AMC may engage in under the post-2011 SEBI (Mutual Funds) Regulations?,"The AMC shall not undertake any business activities other than management and advisory services provided to pooled assets (including offshore funds, insurance funds, pension funds, provident funds, and certain foreign portfolio investors)",It may only provide management and advisory services for pooled assets; any other business activity is prohibited unless expressly permitted by the Board and does not conflict with the mutual‑fund’s activities.,0,openai/gpt-oss-20b
REG_125,regulatory_interpretation,easy,"Under SEBI (Mutual Funds) Regulations, 1996, whose prior approval is required before a director of an AMC can be appointed?",Prior approval of the trustees,The trustees.,0,openai/gpt-oss-20b
REG_126,regulatory_interpretation,easy,"Under Regulation 25(18), may an AMC conduct its operations — including trading, unit holder servicing, and investment operations — outside India?","No. The AMC shall not carry out its operations including trading desk, unit holder servicing and investment operations outside the territory of India.",No.,1,openai/gpt-oss-20b
REG_127,regulatory_interpretation,easy,Within what period must an AMC file detailed bio-data of a newly appointed director with the trustees and the Board?,Within fifteen days of their appointment,Within fifteen days of the director’s appointment.,1,openai/gpt-oss-20b
REG_128,regulatory_interpretation,medium,What two conditions must an AMC satisfy before making any change to the fundamental attributes of a mutual fund scheme?,Send written communication to each unit holder and issue an advertisement in a nationwide English daily and a regional language newspaper; and provide unit holders an option to exit at the prevailing NAV without any exit load,"1. Send written notice of the proposed change to every unit holder and publish an advertisement in a nationwide‑circulation English daily and in a regional‑language newspaper where the fund’s head office is located.  
2. Allow unit holders the option to exit at the prevailing Net Asset Value without",1,openai/gpt-oss-20b
REG_129,regulatory_interpretation,easy,Where may a mutual fund temporarily invest the funds of a scheme pending their deployment in accordance with the scheme's investment objectives?,In short term deposits of scheduled commercial banks,In short‑term deposits of scheduled commercial banks.,1,openai/gpt-oss-20b
REG_130,regulatory_interpretation,easy,"Which Schedule of SEBI (Mutual Funds) Regulations specifies the norms for valuation of mutual fund scheme investments, and what must the AMC do after computing valuations?",Eighth Schedule; the AMC shall publish the valuations,Eighth Schedule; the AMC must publish the valuations.,1,openai/gpt-oss-20b
NUM_099,numerical_reasoning,medium,"To what maximum percentage of NAV can the single-issuer debt investment limit be extended, and whose approvals are needed for this extension?","Up to 12% of NAV, with prior approval of both the Board of Trustees and the Board of Directors of the AMC",12 % of NAV – requires prior approval of the Board of Trustees **and** the Board of Directors of the asset‑management company.,1,openai/gpt-oss-20b
NUM_100,numerical_reasoning,medium,"A mutual fund scheme with net assets of Rs500 crore needs to borrow for redemption pressure. What is the maximum it may borrow, and for what maximum duration?",Rs100 crore (20% of Rs500 crore net assets); maximum duration of six months,"Borrowing limit: 20 % of Rs 500 crore = 0.20 × 500 = Rs 100 crore.  
Maximum duration: 6 months.",0,openai/gpt-oss-20b
